id,brand,category,subcategory,subsubcategory,color,gender,herhaalaankopen,name,price.selling_price,recommendable
27491,Bolsius,Wonen & vrije tijd,Woonaccessoires,Kaarsen,,Unisex,True,Bolsius Forest Berries Geurkaars,99,False
4754,Byphasse,Make-up & geuren,Make-up accessoires,Wattenschijfjes en wattenstaafjes,,Vrouw,True,Byphasse Wattenschijfjes 120 stuks,149,False
21337,Brut,Gezond & verzorging,Lichaamsverzorging,Deodorant,,Man,True,Brut Musk Deospray 200ml,199,False
31281,Dasty,Huishouden,Wassen en schoonmaken,Schoonmaken,,Unisex,True,Dasty Ruiten & Glas Reinigingsspray 750 ml,229,False
20846,L Oreal,Gezond & verzorging,Haarverzorging,Haarstyling,,Vrouw,True,L'Oréal Elnett Satin Normale Fixatie Haarspray 75 ml,249,True
16761,L Oreal,Gezond & verzorging,Haarverzorging,Shampoo,,Vrouw,True,Elvive Intens Glad Shampoo 250 ml,299,False
30809,Dreft,Huishouden,Wassen en schoonmaken,Afwasmiddel,,Gezin,True,Dreft Clean & Soft Afwasmiddel 400 ml,179,False
16052,Fa,Gezond & verzorging,Lichaamsverzorging,Bad en douche,,Vrouw,True,Fa Douche Cream & Olie Cacaoboter En Kokos 250 ml,149,False
33539,Fa,Gezond & verzorging,Lichaamsverzorging,Bad en douche,,Vrouw,True,Fa Douchegel Greek Yoghurt Amandel 250 ml,149,True
26282,Fa,Gezond & verzorging,Lichaamsverzorging,Bad en douche,,Man,True,Fa Men 2In1 Body & Hair Sport Double Power 250 ml,149,False
9285,Fa,Gezond & verzorging,Lichaamsverzorging,Bad en douche,,Vrouw,True,Fa Douche Cream & Olie Magnolia Met Amandelolie 250 ml,149,False
8957,Clean,Huishouden,Toilet en keuken,Toiletpapier en vochtige doekjes,,Gezin,True,Clean Seat Wegwerp wc-brildoekjes 12 st,99,False
5274,Farouk,Gezond & verzorging,Haarverzorging,Kappersproducten,,Vrouw,True,Farouk Biosilk Lite Therapy Serum 67 ml,1295,True
32540,Herbal Essences,Gezond & verzorging,Haarverzorging,Conditioner,,Vrouw,True,Herbal Essences Hello Hydration Conditioner 200 ml,99,False
8515,Schwarzkopf,Gezond & verzorging,Haarverzorging,Haarstyling,,Vrouw,True,Junior Hairspray Strong 300 ml,249,True
3875,Nivea,Gezond & verzorging,Haarverzorging,Shampoo,,Man,True,Nivea Men Shampoo Strong Power 250 ml,199,False
20634,Nivea,Gezond & verzorging,Haarverzorging,Haarstyling,,Vrouw,True,Nivea Volume Sensation Styling Spray 250 ml,299,True
1822,Nicols,Huishouden,Toilet en keuken,Luchtverfrissers,,Unisex,True,Nicols Wc Verfrisser Lavendel 150gr,99,False
30841,Nivea,Gezond & verzorging,Lichaamsverzorging,Zonnebrand en aftersun,,Kinderen,True,Nivea Sun Protect & Sensitive Zonnebrand SPF 50 200 ml,599,False
26129,Oral-B,Gezond & verzorging,Mondverzorging,Tandpasta,,Unisex,True,Oral-B 1.2.3 Tandpasta 75 ml,139,False
20173,Palmolive,Gezond & verzorging,Lichaamsverzorging,Bad en douche,,Vrouw,True,Palmolive Naturals Douchemelk met Zwarte Orchidee 250 ml,149,False
31673,At Home,Huishouden,Toilet en keuken,Toiletblokken,,B2B,True,At Home Scents of Nature Geurparels Lavender Paradise 120 gr,99,False
28347,Axe,Gezond & verzorging,Lichaamsverzorging,Deodorant,,Man,True,Axe Deodorant Spray Apollo 150 ml,229,False
7068,Axe,Gezond & verzorging,Lichaamsverzorging,Deodorant,,Man,True,Axe Dry Deodorant Spray Dark Temptation 150 ml,229,True
20380,Listerine,Gezond & verzorging,Mondverzorging,Mondwater & spray,,Unisex,True,Listerine Mondwater Tand & Tandvlees bescherming 250 ml,249,False
32902,Axe,Gezond & verzorging,Lichaamsverzorging,Bad en douche,,Vrouw,True,Axe For Her Refreshing Shower Gel Anarchy 250 ml,199,False
5272,Axe,Gezond & verzorging,Lichaamsverzorging,Deodorant,,Man,True,Axe Deodorant Spray Excite 150 ml,229,False
21649,Byphasse,Make-up & geuren,Make-up accessoires,Nagellakremovers,,Vrouw,True,Byphasse Professional Nagellakremover 250 ml,179,False
29797,Denim,Gezond & verzorging,Lichaamsverzorging,Deodorant,,Man,True,Denim Wild Deospray 150ml,149,False
29116,Blue Wonder,Huishouden,Wassen en schoonmaken,Schoonmaken,,Unisex,True,Blue Wonder Vloeibare ontstopper 750 ml,99,False
20533,Dove,Gezond & verzorging,Lichaamsverzorging,Bodylotion en bodymilk,,Vrouw,True,Dove Bodylotion Wintercare 250 ml,199,False
33630,L Oreal,Gezond & verzorging,Haarverzorging,Haarstyling,,Vrouw,True,L'Oréal Elnett Satin Sterke Fixatie Haarspray 75 ml,249,True
16574,L Oreal,Gezond & verzorging,Haarverzorging,Shampoo,,Vrouw,True,Elvive Re-Nutrition Shampoo 250 ml,299,False
1307,Fa,Gezond & verzorging,Lichaamsverzorging,Bad en douche,,Man,True,Fa Men 2In1 Body & Hair Extreme Cool 250 ml,149,True
31816,KFS-B-Candles,Wonen & vrije tijd,Woonaccessoires,Kaarsen,,Unisex,True,KFS-B-Candles Cranberry Geurkaars,149,False
9209,Bio-Oil,Gezond & verzorging,Lichaamsverzorging,Bodylotion en bodymilk,,Unisex,True,Bio-Oil 60 ml,898,True
8502,Schwarzkopf,Gezond & verzorging,Haarverzorging,Haarstyling,,Vrouw,True,Junior Hairspray Lift-up Volume Ultra Strong 300 ml,249,True
22551,Glorix,Huishouden,Wassen en schoonmaken,Schoonmaken,,Unisex,True,Glorix O2 750 ml,149,False
3627,Palmolive,Gezond & verzorging,Haarverzorging,Conditioner,,Vrouw,True,Palmolive Extra Voedend Conditioner met Honing-Extract 350 ml,199,True
29763,Nivea,Gezond & verzorging,Lichaamsverzorging,Zonnebrand en aftersun,,Unisex,True,Nivea Sun Protect & Bronze Factor 20 Zonnebrand 200 ml,599,False
32481,Pampers,Baby & kind,Luiers en verschonen,Luiers,,Gezin,True,Pampers Luiers Baby Dry #4+ 24st,552,True
20011,Nivea,Gezond & verzorging,Lichaamsverzorging,Deodorant,,Vrouw,True,Nivea Pearl & Beauty Deoroller 50 ml,199,False
24729,At Home,Huishouden,Toilet en keuken,Luchtverfrissers,,Unisex,True,At Home Garden Secrets Luchtverfrisser 400ml,129,False
23530,At Home,Huishouden,Toilet en keuken,Luchtverfrissers,,B2B,True,At Home Pure Flower luchtverfrisser 425 ml,129,False
30033,At Home,Huishouden,Toilet en keuken,Luchtverfrissers,,B2B,True,At Home Fresh Apple Navulling 250ml,149,False
7131,Axe,Gezond & verzorging,Lichaamsverzorging,Bad en douche,,Man,True,Axe Douchegel Africa 250 ml,199,False
4364,Nivea,Gezond & verzorging,Lichaamsverzorging,Bad en douche,,Man,True,Nivea Men Sport Shower Gel 250 ml,199,False
8093,Bel Cosmetic,Gezond & verzorging,Lichaamsverzorging,Watten,,Unisex,True,Bel Cosmetic Wattenstaafjes 300 stuks,149,False
26522,Bodysecret,Gezond & verzorging,Lichaamsverzorging,Handzeep en handgel,,Vrouw,True,Body Secret Handzeep Flower Time 500ml,99,False
30897,BodyX,Gezond & verzorging,Scheren & ontharen,Scheermesjes,,Man,True,Body-X Men Comfort Triple-Blade razors Wegwerpmesjes 6 stuks,129,True
29065,Byphasse,Gezond & verzorging,Gezichtsverzorging vrouw,Reiniging,,Vrouw,True,Byphasse Gezichtsreinigingsdoekjes Alle Huidtypes 40 stuks,179,False
31257,Dasty,Huishouden,Wassen en schoonmaken,Schoonmaken,,Unisex,True,Dasty Badkamer Reinigingsspray 750 ml,229,False
3555,Brylcreem,Gezond & verzorging,Haarverzorging,Haarstyling,,Vrouw,True,Brylcreem Gel Original 250 ml,349,False
33417,Doctor Clean,Huishouden,Wassen en schoonmaken,Schoonmaken,,Unisex,True,Doctor Clean Reinigingsmiddel 500 ml,399,True
7684,Dove,Gezond & verzorging,Lichaamsverzorging,Deodorant,,Vrouw,True,Dove Go Fresh Deodorant Spray Cucumber 250 ml,249,True
20515,L Oreal,Gezond & verzorging,Haarverzorging,Haarstyling,,Vrouw,True,L'Oréal Elnett Satin Kleurbescherming Haarspray 400 ml,699,True
16768,L Oreal,Gezond & verzorging,Haarverzorging,Shampoo,,Vrouw,True,Elvive Total Repair 5 Shampoo 250 ml,299,True
1319,Dove,Gezond & verzorging,Lichaamsverzorging,Deodorant,,Vrouw,True,Dove Deodorant Spray Silk Dry 150 ml,199,False
25260,Fa,Gezond & verzorging,Lichaamsverzorging,Deodorant,,Vrouw,True,Fa Luxurious Moments Elegant Scent Deodorant 150 ml,149,False
4679,Gillette,Gezond & verzorging,Scheren & ontharen,Scheermesjes,,Vrouw,True,Gillette Venus Breeze Scheermesjes 4 Stuks,1098,True
33217,Fa,Gezond & verzorging,Lichaamsverzorging,Bad en douche,,Vrouw,True,Fa Douchegel Coconut Water 250 ml,149,False
32565,Schwarzkopf,Gezond & verzorging,Haarverzorging,Shampoo,,Vrouw,True,Gliss Kur Million Gloss Shampoo 50 ml,99,False
27385,Schwarzkopf,Gezond & verzorging,Haarverzorging,Shampoo,,Vrouw,True,Gliss Kur Ultimate Color Shampoo 250 ml,229,False
1508,Glycerona,Gezond & verzorging,Lichaamsverzorging,Handcremes,,Unisex,True,Glycerona Handcream Anti Age 50 ml,149,False
26333,Hansaplast,Gezond & verzorging,Wondverzorging,Wondverzorging,,Kinderen,True,Hansaplast Elastic Pleisters 10 st,199,True
32532,Herbal,Gezond & verzorging,Haarverzorging,Shampoo,,Vrouw,True,Herbal Essences Prachtige Punten Shampoo 250 ml,149,False
16066,Schwarzkopf,Gezond & verzorging,Haarverzorging,Haarstyling,,Vrouw,True,Junior Power Styling Maxx' Power Mousse 200 ml,359,False
32536,Herbal Essences,Gezond & verzorging,Haarverzorging,Shampoo,,Vrouw,True,Herbal Essences Hello Hydration Shampoo 250 ml,149,False
16064,Schwarzkopf,Gezond & verzorging,Haarverzorging,Haarstyling,,,True,Junior Powerstyling Maxx' Power Spray Ultra Hold 250 ml,339,True
30496,King,Eten & drinken,Snacks en snoep,Mondverfrissers,,Unisex,True,King Pepermunt Koningsmunt 4 st,129,False
31331,Lenor,Huishouden,Wassen en schoonmaken,Wasverzachter,,Gezin,True,Lenor Wasverzachter Aprilfrisch 570 ml,199,False
16831,Promo,Huishouden,Overig huishoudelijk,Huishoudelijk textiel,,Gezin,True,Promo Schuursponzen 6 stuks,99,True
22165,Libresse,Gezond & verzorging,Persoonlijke hygiene,Maandverband,,Vrouw,True,Libresse Maxi Normal Wings Maandverband 10st,149,True
20381,Listerine,Gezond & verzorging,Mondverzorging,Mondwater & spray,,Unisex,True,Listerine Mondwater Tandsteen Controle 250 ml,249,False
1689,L Oreal,Gezond & verzorging,Haarverzorging,Haarkleuring,,Vrouw,True,L'O'real Préférence Haarkleuring 8 Californie,799,False
1685,L Oreal,Gezond & verzorging,Haarverzorging,Haarkleuring,,Vrouw,True,L'Oréal Préférence Haarkleuring #5.3 Virginie,799,False
21693,Nivea,Gezond & verzorging,Lichaamsverzorging,Deodorant,,Vrouw,True,Nivea Invisible Black & White Pure Deoroller 50 ml,199,False
23731,Nivea,Gezond & verzorging,Lichaamsverzorging,Deodorant,,Man,True,Nivea Men 48h Stress Protect Anti-Transpirant 150 ml,229,False
21718,Nivea,Gezond & verzorging,Lichaamsverzorging,Deodorant,,Vrouw,True,Nivea Deodorant Pure & Natural Action Jasmine Scent 150 ml,229,True
3897,Nivea,Gezond & verzorging,Lichaamsverzorging,Deodorant,,Vrouw,True,Nivea Anti-Transpirant Dry Comfort Plus 150 ml,229,True
23730,Nivea,Gezond & verzorging,Lichaamsverzorging,Deodorant,,Vrouw,True,Nivea Stress Protect Anti-Transpirant 150 ml,229,False
20063,Nivea,Gezond & verzorging,Haarverzorging,Haarstyling,,Vrouw,True,Nivea Styling Spray Extra Strong 250 ml,299,True
20065,Nivea,Gezond & verzorging,Haarverzorging,Haarstyling,,Vrouw,True,Nivea Styling Mousse Ultra Strong 150 ml,299,False
33476,Nivea,Gezond & verzorging,Lichaamsverzorging,Zonnebrand en aftersun,,Unisex,True,Nivea Sun Protect & Hydrate Zonnebrand SPF 20 200 ml,599,False
33238,Ooops,Huishouden,Toilet en keuken,Tissues en zakdoekjes,,Kinderen,True,Ooops! Marvel Spiderman Papieren Zakdoekjes 10 stuks,149,False
32886,Nivea,Gezond & verzorging,Lichaamsverzorging,Deodorant,,Vrouw,True,Nivea Pearl & Beauty Deospray 100 ml,179,False
27730,Axe,Gezond & verzorging,Lichaamsverzorging,Deodorant,,Man,True,Axe Dry Anti-transpirant Sensitive 150 ml,229,False
21305,Brise,Huishouden,Toilet en keuken,Luchtverfrissers,,Unisex,True,Brise Discreet Exotic Fruits Elektrische luchtverfrisse,299,False
31230,Colgate,Gezond & verzorging,Mondverzorging,Tandenborstels,,Kinderen,True,Colgate Extra Zacht Tandenborstel Kids 2 jaar+,99,False
32950,Colgate,Gezond & verzorging,Mondverzorging,Tandpasta,,Unisex,True,Colgate Maximum Gaatjes bescherming Tandpasta 100 ml,129,False
8094,Bel Cosmetic,Make-up & geuren,Make-up accessoires,Wattenschijfjes en wattenstaafjes,,Vrouw,True,Bel Cosmetic Wattenschijfjes 75 stuks,139,False
1551,Denim,Gezond & verzorging,Lichaamsverzorging,Deodorant,,Man,True,Denim Black Deospray 150ml,149,True
8544,Dove,Gezond & verzorging,Lichaamsverzorging,Deodorant,,Vrouw,True,Dove Deodorant Roller Original 50 ml,149,False
16435,L Oreal,Gezond & verzorging,Haarverzorging,Shampoo,,Vrouw,True,Elvive Volume Collageen Verstevigende Shampoo 250 ml,299,True
26429,Fa,Gezond & verzorging,Lichaamsverzorging,Bad en douche,,Vrouw,True,Fa Yoghurt Douchecreme Aloe Vera 500 ml,249,False
25960,Dreft,Huishouden,Wassen en schoonmaken,Afwasmiddel,,Gezin,True,Dreft Original Afwasmiddel 1 L,199,True
26270,Fa,Gezond & verzorging,Lichaamsverzorging,Bad en douche,,Vrouw,True,Fa Romantic Moments Douchegel Cashmere & Witte Roos 250 ml,149,False
1475,Gillette,Gezond & verzorging,Scheren & ontharen,Scheermesjes,,Man,True,Gillette Fusion Scheermesjes 4 st,1198,False
33237,Glade,Huishouden,Toilet en keuken,Luchtverfrissers,,Gezin,True,Glade Warm Vanilla Luchtverfrisser 300ml,129,False
33218,Fa,Gezond & verzorging,Lichaamsverzorging,Bad en douche,,Vrouw,True,Fa Coconut Milk with Coconut Extract 250 ml,149,False
8184,Schwarzkopf,Gezond & verzorging,Haarverzorging,Shampoo,,Vrouw,True,Gliss Kur Oil Nutritive Shampoo 250 ml,199,True
5392,Goldline,Gezond & verzorging,Lichaamsverzorging,Bodylotion en bodymilk,,Unisex,True,Goldline Cosmetics Ginseng Creme 250 ml,229,False
8507,Schwarzkopf,Gezond & verzorging,Haarverzorging,Haarstyling,,Vrouw,True,Junior Hairspray Reflex Shine Ultra Strong 300 ml,249,False
16550,Johnsons,Baby & kind,Babyverzorging,Baby huidverzorging,,Baby,True,Johnson's Baby Olie 300 ml,179,False
27877,Axe,Gezond & verzorging,Lichaamsverzorging,Bad en douche,,Man,True,Axe Revitalising Douche Gel Apollo 50 ml,99,False
16397,Kneipp,Gezond & verzorging,Lichaamsverzorging,Bad en douche,,Unisex,True,Kneipp Badolie Amandelbloesem 100 ml,799,False
22310,Libresse,Gezond & verzorging,Persoonlijke hygiene,Maandverband,,Vrouw,True,Libresse Ultra Long Wings Maandverband 8st,149,False
32559,Minions,Gezond & verzorging,Mini reisverpakkingen,Mini bad en douche,,Kinderen,True,Minions Despicable Me Bath & Shower Gel 350 ml,249,False
1683,L Oreal,Gezond & verzorging,Haarverzorging,Haarkleuring,,Vrouw,True,L'Oréal Préférence Haarkleuring #4.15 Caracas,799,False
9091,Montagne Jeunesse,Gezond & verzorging,Gezichtsverzorging vrouw,Gezichtsmasker,,Vrouw,True,Montagne Jeunesse Peel Off Gezichtsmasker Passion,179,True
3688,Nivea,Gezond & verzorging,Lichaamsverzorging,Bodylotion en bodymilk,,Unisex,True,Nivea Creme 50 ml,99,False
7188,Nivea,Gezond & verzorging,Lichaamsverzorging,Bad en douche,,Man,True,Nivea Men Sensitive Gel Douche 250 ml,199,False
23287,At Home,Wonen & vrije tijd,Woonaccessoires,Kaarsen,,Unisex,True,At Home Papaya Mango Geurkaars,129,False
2262,Palmolive,Gezond & verzorging,Lichaamsverzorging,Bad en douche,,Vrouw,True,Palmolive Naturals Nourishing Delight Douchemelk 250 ml,149,False
32032,Op is Op,Huishouden,Toilet en keuken,Keukenpapier,,Gezin,True,Op=Op 2-Laags Keukenpapier 4 st,179,False
23529,At Home,Huishouden,Toilet en keuken,Luchtverfrissers,,Unisex,True,At Home Lavender Fields Luchtverfrisser 425ml,149,False
4078,Axe,Gezond & verzorging,Gezichtsverzorging man,Aftershave,,Man,True,Axe Vitalising Aftershave Dark Temptation 100 ml,299,True
33190,Axe,Gezond & verzorging,Lichaamsverzorging,Deodorant,,Man,True,Axe Deodorant Spray Black 100 ml,179,False
1949,Axe,Gezond & verzorging,Lichaamsverzorging,Deodorant,,Man,True,Axe Deodorant Spray Click 150 ml,229,False
27098,Bref,Huishouden,Toilet en keuken,Toiletblokken,,B2B,True,Bref Ocean Breeze WC Powerballs 50 gr,149,True
33608,Nivea,Gezond & verzorging,Mini reisverpakkingen,Mini shampoo en conditioner,,Vrouw,True,Nivea MINI Shampoo Volume Sensatie 50 ml,99,False
28292,Colgate,Gezond & verzorging,Mondverzorging,Tandpasta,,Unisex,True,Colgate Max White Crystal Mint Tandpasta 100 ml,179,False
4753,Byphasse,Gezond & verzorging,Gezichtsverzorging vrouw,Reiniging,,Vrouw,True,Byphasse Gezichtreiningsdoekjes Mature 40 stuks,179,False
27615,Byphasse,Gezond & verzorging,Gezichtsverzorging vrouw,Reiniging,,Vrouw,True,Byphasse Waterproof Make-Up Remover Doekjes Sensitive 25 stuks,179,False
33268,Dash,Huishouden,Wassen en schoonmaken,Wasmiddel,,Gezin,True,Dash Waspoeder Color 7150 gr,1998,False
33083,Dettol,Huishouden,Wassen en schoonmaken,Schoonmaken,,Gezin,True,Dettol Power & Pure Bad Reinigingsspray 750 ml,249,False
32308,Cif,Huishouden,Wassen en schoonmaken,Schoonmaken,,Vrouw,True,Cif Power&shine Reinigingsspray Glas&Ruiten 750ml,229,False
28547,Dove,Gezond & verzorging,Lichaamsverzorging,Bodylotion en bodymilk,,Vrouw,True,Dove Purely Pampering Bodylotion Almond & Hibiscus 250 ml,199,False
9553,Dove,Gezond & verzorging,Lichaamsverzorging,Bad en douche,,Vrouw,True,Dove Go Fresh Voedende Douchegel Revive 250 ml,199,False
1313,Dove,Gezond & verzorging,Lichaamsverzorging,Bad en douche,,Vrouw,True,Dove Pro Age Douche Crème  250 ml,199,False
22070,Dove,Gezond & verzorging,Lichaamsverzorging,Handzeep en handgel,,Unisex,True,Dove Zeepblok Shea Butter 100 gr,99,False
30784,Dreft,Huishouden,Wassen en schoonmaken,Wasmiddel,,B2B,True,Dreft Platinum Citroen Afwasmiddel 400ml,179,False
27963,Dumil,Huishouden,Overig huishoudelijk,Overige huishoudelijke artikelen,,Unisex,True,Dumil Diepvrieszakken Hersluitbaar 1ltr 20st,149,True
24439,Durex,Gezond & verzorging,Seksualiteit,Glijmiddelen en seksspeeltjes,,Unisex,True,Durex Play Very Cherry Glijmiddel 50 ml,599,False
6509,Fa,Gezond & verzorging,Lichaamsverzorging,Deodorant,,Vrouw,True,Fa Pink Passion Floral Scent 50 ml,129,False
1956,Fa,Gezond & verzorging,Lichaamsverzorging,Deodorant,,Man,True,Fa Sport Energizing Fresh Deodorant 150 ml,149,True
16059,Fa,Gezond & verzorging,Lichaamsverzorging,Deodorant,,Vrouw,True,Fa Mystic Moments Seductive Scent Deodorant 150 ml,149,False
20462,L Oreal,Gezond & verzorging,Haarverzorging,Shampoo,,Vrouw,True,Elvive Arginin Resist Shampoo 250 ml,299,True
2365,Fa,Gezond & verzorging,Lichaamsverzorging,Bad en douche,,Man,True,Fa Men Douchegel Active Sport Energizing Scent 250 ml,149,True
5533,Fa,Gezond & verzorging,Lichaamsverzorging,Bad en douche,,Vrouw,True,Fa Yoghurt Douchecreme Aloe Vera 250 ml,149,True
21230,Schwarzkopf,Gezond & verzorging,Haarverzorging,Shampoo,,Vrouw,True,Gliss Kur Ultimate Repair Shampoo 250 ml,199,False
6993,Schwarzkopf,Gezond & verzorging,Haarverzorging,Haarkuur en haarmasker,,Vrouw,True,Gliss Kur Total Hair Repair 19 Anti-klitspray 200 ml,399,True
16901,Glorix,Huishouden,Toilet en keuken,Toiletreinigers,,Unisex,True,Glorix Dennen 100% Bleek 750 ml,149,True
20058,Gillette,Gezond & verzorging,Gezichtsverzorging man,Scheren,,Man,True,Gillette Fusion Proglide Hydratant Scheergel 200 ml,399,False
16827,Cleany,Huishouden,Wassen en schoonmaken,Schoonmaken,,Gezin,True,Cleany Duster Houder + 5 Stoffers,109,True
29612,Hero,Eten & drinken,Koude dranken,Overige dranken,,Kinderen,True,Hero Cassis Original 250 ml,59,False
33335,Lenor,Huishouden,Wassen en schoonmaken,Wasverzachter,,Gezin,True,Lenor Wasverzachter Emerald & Ivory 550 ml,299,False
3896,Nivea,Gezond & verzorging,Lichaamsverzorging,Deodorant,,Vrouw,True,Nivea Pearl &Beauty Deospray 150 ml,229,False
20070,Nivea,Gezond & verzorging,Haarverzorging,Haarstyling,,Vrouw,True,Nivea Styling Mousse Extra Strong 150 ml,299,False
28862,Nivea,Make-up & geuren,Make-up accessoires,Make-up remover & reiniging,,Vrouw,True,Nivea Double Effect Oogmake-Up Remover 125 ml,399,True
16800,OB,Gezond & verzorging,Persoonlijke hygiene,Tampons,,Vrouw,True,O.B. ProComfort Mini Tampons 16 Stuks,249,False
20596,Odorex,Gezond & verzorging,Lichaamsverzorging,Deodorant,,Vrouw,True,Odorex Natuurlijk Fris Deodorant Spray 150 ml,199,True
29777,Oral-B,Gezond & verzorging,Mondverzorging,Tandenborstels,,Unisex,True,Oral-B 3-Effect Tandenborstel Classic Medium,179,False
32484,Pampers,Baby & kind,Luiers en verschonen,Luiers,,Gezin,True,Pampers Baby-Dry Luiers Maat 5 | 11-16 kg | 23 st,667,False
24727,At Home,Huishouden,Toilet en keuken,Luchtverfrissers,,Unisex,True,At Home Fresh Waterfall Luchtverfrisser 400 ml,129,False
27043,At Home,Huishouden,Wassen en schoonmaken,Wasverzachter,,Gezin,True,At Home Soft Wasverzachter Flower Passion 750 ml,129,True
26927,BIC,Gezond & verzorging,Scheren & ontharen,Scheermesjes,,Vrouw,True,BIC Twin Lady Wegwerpscheermesjes Sensitive 5 st,179,False
29115,Blue Wonder,Huishouden,Wassen en schoonmaken,Schoonmaken,,B2B,True,Blue Wonder Groene Aanslag Reiniger 750 ml,99,False
33064,Dixan,Huishouden,Wassen en schoonmaken,Wasmiddel,,Gezin,True,Dixan Regular Waspoeder 3960 gr,998,False
28012,Bref,Huishouden,Toilet en keuken,Toiletblokken,,B2B,True,Bref Pine Freshness WC Powerballs 50 gr,149,False
27097,Bref,Huishouden,Toilet en keuken,Toiletblokken,,B2B,True,Bref Lemon WC Powerballs 50 gr,149,True
27324,At Home,Huishouden,Toilet en keuken,Toiletreinigers,,Unisex,True,At Home Clean Active Gel WC Reiniger 750 ml,129,False
